"generation","iteration","region","window_coords","snp_count","T2D","T1D_p1","T1D_p2","new_term_p1","new_term_p2","T2D_diff","FST"
5000,25,"foreground","1 1000001-1500000",3096,6440.23025222257,225.742962465847,309.490334860668,6214.48728975673,6130.73991736191,6482.10393841998,0.258955
5000,25,"background","1 500001-1000000",2900,255.81868543067,40.8316480123722,17.8771268976197,214.987037418297,237.94155853305,244.341424873293,0.0101814
2000,26,"foreground","1 1000001-1500000",1315,740.531919405435,19.4685371230917,307.464396019861,721.063382282344,433.067523385575,884.52984885382,0.000601914
2000,26,"background","1 500001-1000000",1455,304.535489980568,23.1936339577987,26.4315479075703,281.341856022769,278.103942072998,306.154446955454,0.000538919
3000,26,"foreground","1 1000001-1500000",2411,460.950512367483,23.307553615723,150.277079141772,437.64295875176,310.673433225711,524.435275130507,0.00271453
3000,26,"background","1 500001-1000000",2407,236.608020661773,110.041036337236,22.347966246678,126.566984324538,214.260054415096,192.761485616495,0.00311854
4000,26,"foreground","1 1000001-1500000",2459,283.206168517878,42.8897372457577,26.6748792251747,240.31643127212,256.531289292703,275.098739507586,0.0806994
4000,26,"background","1 500001-1000000",2784,255.028864345055,94.0284949327252,42.4626217171208,161.00036941233,212.566242627934,229.245927737253,0.00355637
5000,26,"foreground","1 1000001-1500000",2940,415.251282206445,29.1539312244931,36.9292733472103,386.097350981952,378.322008859235,419.138953267804,0.244614
5000,26,"background","1 500001-1000000",2935,349.583204243267,50.0934187726634,20.9116071424178,299.489785470603,328.671597100849,334.992298428144,0.00738266
2000,27,"foreground","1 1000001-1500000",1414,492.122251189632,42.0618804229853,101.544163840212,450.060370766647,390.57808734942,521.863392898245,0.00101459
2000,27,"background","1 500001-1000000",1577,192.932842302209,14.8396451490553,37.966946334589,178.093197153154,154.96589596762,204.496492894976,0.000847995
3000,27,"foreground","1 1000001-1500000",2553,369.180556206276,16.7800250515756,34.3455861157963,352.400531154701,334.83497009048,377.963336738387,0.00243102
3000,27,"background","1 500001-1000000",2526,217.245974254329,140.108949636873,31.019902106771,77.1370246174556,186.226072147558,162.701450489278,0.00298068
4000,27,"foreground","1 1000001-1500000",2601,1362.50399118779,193.885852005664,148.504347500089,1168.61813918212,1213.9996436877,1339.813238935,0.010247
4000,27,"background","1 500001-1000000",2710,387.985893895344,38.2926310376388,126.836208809153,349.693262857705,261.149685086191,432.257682781101,0.00344391
5000,27,"foreground","1 1000001-1500000",2833,12973.9007193607,116.89087560519,217.264253762645,12857.0098437555,12756.6364655981,13024.0874084394,0.043258
5000,27,"background","1 500001-1000000",3065,273.52162399223,12.7169444713181,34.2108763256001,260.804679520912,239.31074766663,284.268589919371,0.00347646
2000,28,"foreground","1 1000001-1500000",1588,391.357120818735,22.0329572839037,8.17732379863628,369.324163534831,383.179797020099,384.429304076101,0.0002757
2000,28,"background","1 500001-1000000",1544,178.672069208766,10.2270971069174,37.9579973790678,168.444972101848,140.714071829698,192.537519344841,0.000675631
3000,28,"foreground","1 1000001-1500000",2314,673.89099606112,65.6052655424719,38.3403800290689,608.285730518648,635.550616032051,660.258553304418,0.00378077
3000,28,"background","1 500001-1000000",2302,227.800924996802,49.0167061492102,74.1208149375234,178.784218847592,153.680110059278,240.352979390958,0.00240078
4000,28,"foreground","1 1000001-1500000",2297,3451.71940238912,395.469509327888,45.9610075674354,3056.24989306123,3405.75839482168,3276.96515150889,0.00383257
4000,28,"background","1 500001-1000000",2600,277.078093762037,33.2997568643586,50.9640635727774,243.778336897678,226.114030189259,285.910247116246,0.00239827
5000,28,"foreground","1 1000001-1500000",2677,4730.90361947381,307.254602770256,856.865243484099,4423.64901670355,3874.03837598971,5005.70893983073,0.0072854
5000,28,"background","1 500001-1000000",2972,397.914771733402,109.215781624782,39.8669030500168,288.69899010862,358.047868683385,363.240332446019,0.00294091
2000,29,"foreground","1 1000001-1500000",1244,420.698458022474,7.73575839452496,63.6155579916176,412.962699627949,357.082900030857,448.638357821021,0.0010838
2000,29,"background","1 500001-1000000",1497,204.623457486621,68.604396517936,26.0020267080345,136.019060968685,178.621430778587,183.32227258167,0.000715677
3000,29,"foreground","1 1000001-1500000",2192,284.069580947682,10.0281322175651,20.3393643830095,274.041448730117,263.730216564672,289.225197030404,0.00368507
3000,29,"background","1 500001-1000000",2293,624.301171742532,29.432085755041,174.936115349412,594.869085987491,449.365056393121,697.053186539718,0.00336805
4000,29,"foreground","1 1000001-1500000",2468,377.93978954108,7.29703110064293,23.6999045231278,370.642758440437,354.239885017952,386.141226252323,0.0475297
4000,29,"background","1 500001-1000000",3023,279.584466639382,20.7165279261171,168.233027322396,258.867938713265,111.351439316986,353.342716337522,0.00497967
5000,29,"foreground","1 1000001-1500000",3129,230.20211379676,4.57190986054775,54.5612086610709,225.630203936213,175.64090513569,255.196763197022,0.249916
5000,29,"background","1 500001-1000000",3306,292.702833056603,30.2280640413555,193.464065766708,262.474769015247,99.2387672898949,374.320833919279,0.00657123
2000,30,"foreground","1 1000001-1500000",1543,386.9088689774,35.9933361935546,46.3746026149201,350.915532783845,340.53426636248,392.099502188083,0.000541039
2000,30,"background","1 500001-1000000",1565,374.9721440461,99.0202450679153,44.7351945041155,275.951898978185,330.236949541984,347.8296187642,0.000644661
3000,30,"foreground","1 1000001-1500000",2222,548.443079785942,22.7214194101325,124.520547224267,525.72166037581,423.922532561675,599.342643693009,0.00315221
3000,30,"background","1 500001-1000000",2550,322.699763772707,12.8765028575472,28.8327644371966,309.82326091516,293.866999335511,330.677894562532,0.00308774
4000,30,"foreground","1 1000001-1500000",2757,317.365977247809,99.3717726320538,59.2756699273668,217.994204615756,258.090307320443,297.317925895466,0.0124134
4000,30,"background","1 500001-1000000",2705,244.931948976802,71.6310640951451,54.7546047157703,173.300884881657,190.177344261032,236.493719287115,0.00338693
5000,30,"foreground","1 1000001-1500000",2570,5943.32851874487,750.668560072456,205.990295517451,5192.65995867242,5737.33822322742,5670.98938646737,0.189797
5000,30,"background","1 500001-1000000",3137,231.381794290217,58.0277056698615,35.4641315746703,173.354088620355,195.917662715547,220.100007242621,0.0049862
2000,31,"foreground","1 1000001-1500000",1418,402.112236677718,4.93622976983352,42.4069986159229,397.176006907885,359.705238061795,420.847621100763,0.00100107
2000,31,"background","1 500001-1000000",1468,318.181664236952,19.1477610337279,88.0907525417351,299.033903203224,230.090911695217,352.653159990956,0.00043071
3000,31,"foreground","1 1000001-1500000",2025,594.91032115883,45.8267018992283,81.907527312238,549.083619259602,513.002793846592,612.950733865335,0.0041919
3000,31,"background","1 500001-1000000",2461,352.327525673525,20.9013144060664,107.921057572727,331.426211267459,244.406468100799,395.837397256855,0.0039057
4000,31,"foreground","1 1000001-1500000",2525,525.831403729826,43.0939107070844,30.5956083747988,482.737493022742,495.235795355027,519.582252563683,0.00521233
4000,31,"background","1 500001-1000000",2833,308.768669806253,66.0107163424,19.3315125818772,242.757953463853,289.437157224376,285.429067925992,0.00280836
5000,31,"foreground","1 1000001-1500000",2813,881.533884151326,41.2962530405784,33.8254669047019,840.237631110747,847.708417246624,877.798491083387,0.109347
5000,31,"background","1 500001-1000000",2984,341.464359849619,118.967184851444,32.1162023311335,222.497174998174,309.348157518485,298.038868589463,0.00611775
2000,32,"foreground","1 1000001-1500000",1398,399.917999317357,72.8473884482682,76.9510747659624,327.070610869088,322.966924551394,401.969842476204,0.000516096
2000,32,"background","1 500001-1000000",1479,170.86789717674,9.14628335055932,24.9710355347288,161.721613826181,145.896861642012,178.780273268825,0.000914855
3000,32,"foreground","1 1000001-1500000",2093,367.979755452638,43.6555956015818,11.9067472751176,324.324159851056,356.07300817752,352.105331289406,0.0382892
3000,32,"background","1 500001-1000000",2495,204.549623473627,4.81662315608628,35.1276270055751,199.733000317541,169.421996468052,219.705125398372,0.00501816
4000,32,"foreground","1 1000001-1500000",2442,708.32250943128,60.3266386100622,65.786807762317,647.995870821218,642.535701668963,711.052594007408,0.302897
4000,32,"background","1 500001-1000000",2669,321.295558747974,18.3748942053862,3.7318224302071,302.920664542587,317.563736317767,313.974022860384,0.0068447
5000,32,"foreground","1 1000001-1500000",2733,16441.5293397467,360.066699619358,72.8214648801149,16081.4626401273,16368.7078748666,16297.9067223771,0.467295
5000,32,"background","1 500001-1000000",3069,451.021708941866,7.25326402095016,203.377280843557,443.768444920915,247.644428098309,549.083717353169,0.0109477
2000,33,"foreground","1 1000001-1500000",1471,531.479963176222,51.8151102964839,24.1748018883354,479.664852879738,507.305161287886,517.659808972147,0.000795216
2000,33,"background","1 500001-1000000",1658,173.916568591667,10.555406877158,8.55124741825421,163.361161714509,165.365321173413,172.914488862215,0.000703249
3000,33,"foreground","1 1000001-1500000",2433,472.697935628577,24.4828889237288,11.1182451848217,448.215046704849,461.579690443756,466.015613759124,0.0445598
3000,33,"background","1 500001-1000000",2353,255.759928472831,12.0064884421772,19.1569983682602,243.753440030654,236.602930104571,259.335183435873,0.00378057
4000,33,"foreground","1 1000001-1500000",2641,788.873802150163,74.8347258921276,30.2475768897348,714.039076258035,758.626225260428,766.580227648967,0.349545
4000,33,"background","1 500001-1000000",2939,396.337695215494,124.877718363827,38.4916561397222,271.459976851667,357.846039075772,353.144664103442,0.00796205
5000,33,"foreground","1 1000001-1500000",3012,1330.84512681816,83.2247068243705,82.1087369365232,1247.62041999379,1248.73638988164,1330.28714187424,0.475112
5000,33,"background","1 500001-1000000",2838,394.380881927911,72.656912622766,88.4769121138852,321.723969305145,305.903969814026,402.290881673471,0.0120348
2000,34,"foreground","1 1000001-1500000",1374,417.5358500933,29.2600291214658,28.5255289091965,388.275820971834,389.010321184103,417.168599987165,0.000388233
2000,34,"background","1 500001-1000000",1481,249.198567828164,7.37701047906194,18.8815185854583,241.821557349102,230.317049242705,254.950821881362,0.000624099
3000,34,"foreground","1 1000001-1500000",2402,388.793007092965,57.9509760436013,73.7683052319371,330.842031049364,315.024701861028,396.701671687133,0.00367429
3000,34,"background","1 500001-1000000",2241,301.016648466597,32.7216465740676,64.5111057185677,268.295001892529,236.505542748029,316.911378038847,0.0028191
4000,34,"foreground","1 1000001-1500000",2500,1200.02555140875,148.63152638937,74.0219343301142,1051.39402501938,1126.00361707863,1162.72075537912,0.0396064
4000,34,"background","1 500001-1000000",2427,180.388099330499,10.4644249675584,22.5437429812737,169.923674362941,157.844356349226,186.427758337357,0.00286856
5000,34,"foreground","1 1000001-1500000",2940,10411.6023920039,249.327466783892,698.681770915638,10162.27492522,9712.92062108823,10636.2795440697,0.137096
5000,34,"background","1 500001-1000000",2911,304.302101268629,6.27208111953223,100.896365875651,298.030020149097,203.405735392978,351.614243646689,0.00333569
2000,35,"foreground","1 1000001-1500000",1565,341.590569932931,23.5405362508445,12.3493228240532,318.050033682086,329.241247108877,335.994963219535,0.000713285
2000,35,"background","1 500001-1000000",1575,247.829611463258,26.3408303218766,61.1092065771481,221.488781141381,186.720404886109,265.213799590893,0.000528304
3000,35,"foreground","1 1000001-1500000",2337,1295.09488407648,137.022023687103,195.507044252321,1158.07286038938,1099.58783982416,1324.33739435909,0.00550537
3000,35,"background","1 500001-1000000",2554,308.948005176226,99.2370303239404,67.5777711790943,209.710974852285,241.370233997131,293.118375603803,0.00369154
4000,35,"background","1 500001-1000000",2784,317.991573497733,98.6398458370968,69.2533195132855,219.351727660636,248.738253984448,303.298310335827,0.00453343
5000,35,"foreground","1 1000001-1500000",2827,13525.1540244856,203.170064320057,347.43676333745,13321.9839601656,13177.7172611482,13597.2873739943,0.300228
5000,35,"background","1 500001-1000000",2937,479.041373326152,135.414444746206,156.539032790726,343.626928579946,322.502340535426,489.603667348412,0.00571475
2000,36,"foreground","1 1000001-1500000",1345,314.354775763934,14.6548332939019,29.6520745414618,299.699942470032,284.702701222472,321.853396387713,0.00057579
2000,36,"background","1 500001-1000000",1599,322.733284159691,51.3095761271725,75.0081058264386,271.423708032518,247.725178333252,334.582549009324,0.000891402
3000,36,"foreground","1 1000001-1500000",1815,568.135322888898,17.5252572417066,60.4184055015376,550.610065647192,507.716917387361,589.581897018814,0.00410471
3000,36,"background","1 500001-1000000",2517,263.940515672464,54.8957354714548,48.9847399722748,209.044780201009,214.955775700189,260.985017922874,0.0022406
4000,36,"foreground","1 1000001-1500000",2217,4244.66122390058,151.353674089059,140.434365170247,4093.30754981152,4104.22685873033,4239.20156944117,0.0106099
4000,36,"background","1 500001-1000000",2933,337.295644084959,172.347148146029,80.5205373796489,164.94849593893,256.77510670531,291.382338701769,0.00347536
5000,36,"foreground","1 1000001-1500000",2727,12463.309645854,631.346714386527,649.926964164861,11831.9629314675,11813.3826816891,12472.5997707432,0.311663
5000,36,"background","1 500001-1000000",3143,296.422605254622,55.8443468610458,97.4502047121423,240.578258393576,198.97240054248,317.22553418017,0.00722206
2000,37,"foreground","1 1000001-1500000",1419,433.98485293709,13.7358102719409,21.0305712520658,420.249042665149,412.954281685024,437.632233427153,0.000489319
2000,37,"background","1 500001-1000000",1701,217.54970293853,17.4399443992697,12.3755618335836,200.10975853926,205.174141104946,215.017511655687,0.000502234
3000,37,"foreground","1 1000001-1500000",2282,401.410402643764,28.5988478727995,51.085064921841,372.811554770964,350.325337721923,412.653511168284,0.00818134
3000,37,"background","1 500001-1000000",2333,421.806594824848,167.375123087833,26.9517137185649,254.431471737014,394.854881106283,351.594890140213,0.00244794
4000,37,"foreground","1 1000001-1500000",2347,743.843368558002,223.318124558285,184.107363498333,520.525243999717,559.736005059669,724.237988028026,0.125941
4000,37,"background","1 500001-1000000",3040,236.534530516517,118.432802022497,59.0843351913863,118.101728494021,177.450195325131,206.860297100962,0.00369593
5000,37,"foreground","1 1000001-1500000",2958,2414.74342837933,781.859471852629,860.770650146362,1632.8839565267,1553.97277823297,2454.1990175262,0.219812
5000,37,"background","1 500001-1000000",3167,382.217566004467,38.9841942465755,18.7631188980777,343.233371757891,363.454447106389,372.107028330218,0.0051205
2000,38,"foreground","1 1000001-1500000",1497,341.698147784395,43.0058311448229,10.1112520556071,298.692316639572,331.586895728788,325.250858239787,0.000735586
2000,38,"background","1 500001-1000000",1440,341.830868325844,26.4262514419897,68.4183772463202,315.404616883854,273.412491079524,362.826931228009,0.000609062
3000,38,"foreground","1 1000001-1500000",2167,404.866831403095,21.8828417123586,25.0694748129299,382.983989690736,379.797356590165,406.46014795338,0.00371352
3000,38,"background","1 500001-1000000",2412,258.27199645132,50.0915570446487,62.5728850188571,208.180439406671,195.699111432463,264.512660438424,0.00297815
4000,38,"foreground","1 1000001-1500000",2402,4220.13182176276,94.6781610906546,190.34121560779,4125.4536606721,4029.79060615497,4267.96334902132,0.00641371
4000,38,"background","1 500001-1000000",2830,246.570222604518,16.795995295899,12.2278576798162,229.774227308619,234.342364924702,244.286153796476,0.00407431
5000,38,"foreground","1 1000001-1500000",2873,15208.8313769364,261.217746017617,501.082127920297,14947.6136309188,14707.7492490161,15328.7635678877,0.0633954
5000,38,"background","1 500001-1000000",3078,142.674140148905,27.6960441762239,58.3646871337987,114.978095972681,84.3094530151066,158.008461627693,0.00454573
2000,39,"foreground","1 1000001-1500000",1412,496.874937564835,51.2427682585512,64.7040610271888,445.632169306284,432.170876537646,503.605583949154,0.000347986
2000,39,"background","1 500001-1000000",1462,213.231031215768,34.8105197634868,20.5415461433531,178.420511452281,192.689485072415,206.096544405701,0.000553803
3000,39,"foreground","1 1000001-1500000",2326,345.700396084303,95.9290281285794,92.987143159371,249.771367955724,252.713252924932,344.229453599699,0.013012
3000,39,"background","1 500001-1000000",2329,243.775819814269,119.118630477627,93.8288903498724,124.657189336642,149.946929464397,231.130949750392,0.00378611
4000,39,"foreground","1 1000001-1500000",2757,618.150921777902,52.36591999554,7.96856900755665,565.785001782362,610.182352770345,595.95224628391,0.217813
4000,39,"background","1 500001-1000000",2737,210.422819144231,131.778537312683,50.8320699691649,78.6442818315481,159.590749175066,169.949585472472,0.00561579
5000,39,"foreground","1 1000001-1500000",2974,2111.61476182971,661.496665050654,264.21272592033,1450.11809677905,1847.40203590938,1912.97279226455,0.447436
5000,39,"background","1 500001-1000000",3139,337.1308674221,57.2135829937506,39.6684226048892,279.917284428349,297.462444817211,328.358287227669,0.00680156
2000,40,"foreground","1 1000001-1500000",1412,291.775493980727,46.2797250157873,109.071584168874,245.49576896494,182.703909811853,323.171423557271,0.000559735
2000,40,"background","1 500001-1000000",1619,229.827239089755,21.5836091691235,41.6581341350065,208.243629920631,188.169104954748,239.864501572696,0.000728768
3000,40,"foreground","1 1000001-1500000",1995,481.198225905897,44.9992364215104,38.3475688998369,436.198989484386,442.85065700606,477.87239214506,0.00660645
3000,40,"background","1 500001-1000000",2289,427.688435248288,116.370504384216,10.1616774603317,311.317930864072,417.526757787957,374.584021786346,0.00269515
4000,40,"foreground","1 1000001-1500000",2620,357.222146144231,18.140979603686,123.14344215786,339.081166540545,234.078703986372,409.723377421318,0.106224
4000,40,"background","1 500001-1000000",2740,440.559823076801,25.4641982901012,83.2733852622223,415.0956247867,357.286437814579,469.464416562862,0.00450589
5000,40,"foreground","1 1000001-1500000",2834,5553.46009747223,56.0683315085698,14.1275649348718,5497.39176596366,5539.33253253736,5532.48971418538,0.368301
5000,40,"background","1 500001-1000000",3029,419.293808662049,129.567259195865,125.316780734436,289.726549466184,293.977027927613,417.168569431335,0.00681774
2000,41,"foreground","1 1000001-1500000",1570,563.226250116644,55.1909743359083,84.1093707596956,508.035275780736,479.116879356949,577.685448328538,0.000545162
2000,41,"background","1 500001-1000000",1604,341.179329711587,22.7702547473473,20.8943024625642,318.40907496424,320.285027249023,340.241353569196,0.000538614
3000,41,"foreground","1 1000001-1500000",2084,732.809944169545,44.0449158483716,76.9625110659945,688.765028321173,655.84743310355,749.268741778356,0.00285849
3000,41,"background","1 500001-1000000",2349,391.424566921527,56.0660138360799,54.4596340506796,335.358553085447,336.964932870847,390.621377028827,0.00275371
4000,41,"foreground","1 1000001-1500000",2328,2106.13848414269,191.727190391313,61.8733939183439,1914.41129375138,2044.26509022435,2041.21158590621,0.00243362
5000,41,"foreground","1 1000001-1500000",2580,10202.9554249849,52.4602382928642,18.8139008793951,10150.4951866921,10184.1415241055,10186.1322562782,0.0117171
5000,41,"background","1 500001-1000000",3103,258.098791250362,108.562427159857,88.9377848650402,149.536364090505,169.161006385322,248.286470102954,0.00403696
2000,42,"foreground","1 1000001-1500000",1424,380.625166306314,8.20064121832183,8.94252488455095,372.424525087992,371.682641421763,380.996108139429,0.000973227
2000,42,"background","1 500001-1000000",1354,328.896748011699,19.0935350741838,16.8892822305825,309.803212937515,312.007465781116,327.794621589898,0.000456052
3000,42,"foreground","1 1000001-1500000",2561,280.410795740972,25.039648465754,17.3619756197913,255.371147275218,263.048820121181,276.571959317991,0.00435256
3000,42,"background","1 500001-1000000",2492,199.215768726324,5.40432636942569,28.5596208453317,193.811442356899,170.656147880993,210.793415964277,0.00500032
4000,42,"foreground","1 1000001-1500000",2910,634.586025694793,39.3548500962606,27.0531967606366,595.231175598532,607.532828934156,628.435199026981,0.0337407
4000,42,"background","1 500001-1000000",2845,256.681298108291,166.321648074278,92.225426955818,90.3596500340136,164.455871152473,219.633187549061,0.00260335
5000,42,"foreground","1 1000001-1500000",2699,10709.5091948431,233.455247956623,100.145143572477,10476.0539468865,10609.3640512706,10642.854142651,0.103703
5000,42,"background","1 500001-1000000",3208,301.438301083224,15.0922010712602,39.7544329993398,286.346100011964,261.683868083885,313.769417047264,0.00395085
2000,43,"foreground","1 1000001-1500000",1446,355.36994714821,24.0950068040802,16.672044026267,331.27494034413,338.697903121943,351.658465759304,0.000578153
2000,43,"background","1 500001-1000000",1423,407.676045858472,27.9013610167876,59.542394368118,379.774684841685,348.133651490354,423.496562534137,0.000975432
3000,43,"foreground","1 1000001-1500000",2360,273.218816862642,48.7567343489791,7.66481256369661,224.462082513663,265.554004298945,252.67285597,0.00407102
3000,43,"background","1 500001-1000000",2461,290.412814056632,29.5522892118752,44.279480463596,260.860524844757,246.133333593036,297.776409682492,0.00544592
4000,43,"foreground","1 1000001-1500000",2623,394.749176232286,67.9730408148789,77.2567972065553,326.776135417407,317.492379025731,399.391054428124,0.0134689
4000,43,"background","1 500001-1000000",2610,386.617880296446,84.6177005085483,148.115374761263,302.000179787898,238.502505535183,418.366717422803,0.00365566
5000,43,"foreground","1 1000001-1500000",2853,574.472202666839,295.924977585091,96.9485762367585,278.547225081747,477.52362643008,474.984001992672,0.124275
5000,43,"background","1 500001-1000000",3080,302.223348486572,9.30641763979293,2.28968406999411,292.916930846779,299.933664416578,298.714981701673,0.00377318
2000,44,"foreground","1 1000001-1500000",1351,348.949251599224,6.76214375854397,109.807532523133,342.18710784068,239.141719076091,400.471945981519,0.000467349
2000,44,"background","1 500001-1000000",1435,349.437098603843,54.0757742664919,153.278250980615,295.361324337351,196.158847623228,399.038336960904,0.00092555
3000,44,"foreground","1 1000001-1500000",2246,399.446704971924,39.5085498436019,66.53851832498,359.938155128322,332.908186646944,412.961689212613,0.00549786
3000,44,"background","1 500001-1000000",2534,305.691847884711,43.6928949222056,53.5081012799783,261.998952962505,252.183746604733,310.599451063597,0.00304964
4000,44,"foreground","1 1000001-1500000",2691,722.869007284684,138.090271810976,52.7794202646,584.778735473708,670.089587020084,680.213581511496,0.00593698
4000,44,"background","1 500001-1000000",2690,314.7164338779,109.002745641075,141.927606588582,205.713688236825,172.788827289318,331.178864351654,0.00283159
5000,44,"foreground","1 1000001-1500000",2722,7549.97224528892,54.701810171071,102.226586431469,7495.27043511785,7447.74565885745,7573.73463341912,0.121611
5000,44,"background","1 500001-1000000",2980,407.803328876329,124.259034370432,121.012514980939,283.544294505897,286.79081389539,406.180069181582,0.0026652
2000,45,"foreground","1 1000001-1500000",1461,733.86080434308,20.6398795245223,180.45365198738,713.220924818557,553.4071523557,813.767690574508,0.000801338
2000,45,"background","1 500001-1000000",1369,221.862184460841,23.2388247721356,51.9574247925884,198.623359688705,169.904759668252,236.221484471067,0.000854397
3000,45,"foreground","1 1000001-1500000",2265,298.892321989741,11.4813650865908,21.2603783857339,287.41095690315,277.631943604007,303.781828639312,0.00322154
3000,45,"background","1 500001-1000000",2185,299.650706648805,61.273706179818,51.8701657485217,238.377000468987,247.780540900283,294.948936433157,0.00533517
4000,45,"foreground","1 1000001-1500000",2510,756.680284966445,148.859009279375,130.146444990185,607.821275687071,626.53383997626,747.324002821851,0.00829915
4000,45,"background","1 500001-1000000",2899,220.689646097198,17.3954481920409,52.6783651280057,203.294197905157,168.011280969193,238.331104565181,0.00261309
5000,45,"foreground","1 1000001-1500000",2615,13286.3624902492,194.310095016819,596.241279939113,13092.0523952324,12690.1212103101,13487.3280827103,0.124251
5000,45,"background","1 500001-1000000",3225,227.360718428943,17.9622114393023,49.9841521669077,209.398506989641,177.376566262035,243.371688792746,0.00435694
2000,46,"foreground","1 1000001-1500000",1634,419.838743688626,1.26389613428182,11.8595737234082,418.574847554344,407.979169965218,425.136582483189,0.000394332
2000,46,"background","1 500001-1000000",1560,495.635714439646,8.44235821230359,55.2949798054397,487.193356227343,440.340734634206,519.062025236214,0.000610902
3000,46,"foreground","1 1000001-1500000",2344,564.53720352818,123.428630290953,100.537662574086,441.108573237227,463.999540954093,553.091719669746,0.033451
3000,46,"background","1 500001-1000000",2357,219.603490959122,93.7226258947485,41.6857496106059,125.880865064373,177.917741348516,193.58505281705,0.00406642
4000,46,"foreground","1 1000001-1500000",2295,898.827066637114,139.966592714038,175.785325631859,758.860473923076,723.041741005254,916.736433096024,0.2042
4000,46,"background","1 500001-1000000",2830,332.029799360942,83.9305308361108,65.6431201060805,248.099268524831,266.386679254862,322.886093995927,0.00448442
5000,46,"foreground","1 1000001-1500000",2886,436.170845042427,18.9464744911093,21.3304913230968,417.224370551317,414.84035371933,437.36285345842,0.364595
5000,46,"background","1 500001-1000000",2982,515.936740848651,129.955791601569,42.300815578601,385.980949247081,473.635925270049,472.109252837166,0.00699612
2000,47,"foreground","1 1000001-1500000",1329,431.993415546387,16.4303640428425,125.408121409693,415.563051503545,306.585294136694,486.482294229812,0.000520493
2000,47,"background","1 500001-1000000",1409,291.766883247972,3.81588320453375,10.3560889824712,287.951000043438,281.410794265501,295.036986136941,0.000621252
3000,47,"foreground","1 1000001-1500000",2523,407.966392357419,57.3726467549714,33.825000616569,350.593745602448,374.14139174085,396.192569288218,0.00368583
3000,47,"background","1 500001-1000000",2567,429.608267942833,4.36236347283557,49.0827025140425,425.245904469997,380.52556542879,451.968437463436,0.00377819
4000,47,"foreground","1 1000001-1500000",2598,548.792838893085,108.332862668009,60.9816289958435,440.459976225076,487.811209897241,525.117222057002,0.124175
4000,47,"background","1 500001-1000000",2694,433.102535004,8.58596223263157,209.851598043846,424.516572771368,223.250936960154,533.735352909607,0.00409193
5000,47,"foreground","1 1000001-1500000",2606,2538.63437921056,39.5882244331988,30.2448446340713,2499.04615477736,2508.38953457649,2533.962689311,0.359783
5000,47,"background","1 500001-1000000",2902,380.842453269703,66.8990875705458,39.3019735812486,313.943365699157,341.540479688454,367.043896275054,0.0114483
2000,48,"foreground","1 1000001-1500000",1402,412.429799204132,51.5255241612776,37.1637484839193,360.904275042854,375.266050720213,405.248911365453,0.000503678
2000,48,"background","1 500001-1000000",1480,319.322214205185,18.4780041467275,4.84861800397812,300.844210058458,314.473596201207,312.507521133811,0.000555696
3000,48,"foreground","1 1000001-1500000",2362,319.672606725202,73.7684828811216,41.4514624754484,245.90412384408,278.221144249754,303.514096522365,0.00400356
3000,48,"background","1 500001-1000000",2188,293.393959324487,63.0933042057331,44.2194716677513,230.300655118754,249.174487656735,283.957043055496,0.00377298
4000,48,"foreground","1 1000001-1500000",2721,491.433450579068,78.8270648147882,45.5841292694713,412.60638576428,445.849321309597,474.81198280641,0.0318821
4000,48,"background","1 500001-1000000",2959,265.526256787758,42.2775235643203,30.7581089937376,223.248733223438,234.76814779402,259.766549502467,0.00438497
5000,48,"foreground","1 1000001-1500000",2607,3096.75231608784,63.1511392939065,38.9731180174385,3033.60117679393,3057.7791980704,3084.6633054496,0.239363
5000,48,"background","1 500001-1000000",3140,213.157084259437,38.0509260235631,48.0887687550603,175.106158235874,165.068315504377,218.176005625186,0.0047872
2000,49,"foreground","1 1000001-1500000",1403,490.121882850401,40.006228117978,2.68955908747012,450.115654732423,487.432323762931,471.463548335147,0.000504857
2000,49,"background","1 500001-1000000",1367,246.415901036304,22.0660483065858,13.1063619462093,224.349852729718,233.309539090094,241.936057856115,0.000456084
3000,49,"foreground","1 1000001-1500000",2306,474.48890140179,61.3953700606944,53.2470590185731,413.093531341096,421.241842383217,470.414745880729,0.00377468
3000,49,"background","1 500001-1000000",2392,192.33873026989,6.24780700629708,13.1780142544631,186.090923263593,179.160716015427,195.803833893973,0.00334067
4000,49,"foreground","1 1000001-1500000",2667,389.943161516097,91.805885683767,91.9211885664845,298.13727583233,298.021972949613,390.000812957456,0.00702529
4000,49,"background","1 500001-1000000",2667,393.462887890564,29.2271125719999,67.2038995205148,364.235775318564,326.258988370049,412.451281364822,0.0036013
5000,49,"foreground","1 1000001-1500000",2832,908.140064844058,187.241345875296,31.5391503017454,720.898718968761,876.600914542312,830.288967057282,0.288594
5000,49,"background","1 500001-1000000",3288,295.3180244174,58.5376255685587,83.4255361918877,236.780398848841,211.892488225512,307.761979729064,0.00473069
2000,50,"foreground","1 1000001-1500000",1312,338.415891651601,38.6856488297963,53.5338153314678,299.730242821804,284.882076320133,345.839974902437,0.00106255
2000,50,"background","1 500001-1000000",1526,374.700384297939,53.4151968385249,44.2086864022131,321.285187459414,330.491697895726,370.097129079783,0.000961916
3000,50,"foreground","1 1000001-1500000",2150,815.393900983483,7.21387409846648,41.1978609042362,808.180026885017,774.196040079247,832.385894386368,0.0101551
