generation,iteration,region,window_coords,snp_count,T2D,T1D_p1,T1D_p2,new_term_p1,new_term_p2,T2D_diff
7000,97,background,1 1-500000,300,265.76919672241456,8.247862597562289,77.20766819283699,257.5213341248523,188.56152852957757,300.2490995200519
7000,97,background,1 500001-1000000,337,201.5340081565223,23.776913228888816,30.699643040773253,177.7570949276335,170.83436511574905,204.99537306246452
7000,97,foreground,1 1000001-1500000,271,117.8804088915258,4.9974389459553095,12.566847484198433,112.8829699455705,105.31356140732737,121.66511316064737
7000,41,background,1 1-500000,335,170.8421697490353,9.823877827561546,3.76489685498359,161.01829192147375,167.0772728940517,167.81267926274631
7000,41,background,1 500001-1000000,282,189.55392127343316,59.19066853153004,8.134418520332133,130.36325274190312,181.41950275310103,164.0257962678342
7000,41,foreground,1 1000001-1500000,302,144.2697190040833,7.926722356001392,0.28714313089801635,136.3429966480819,143.98257587318528,140.4499293915316
7000,79,background,1 1-500000,283,112.64073681622153,13.529190506433224,4.658473000821914,99.11154630978831,107.98226381539962,108.20537806341588
7000,79,background,1 500001-1000000,270,108.57605703430681,20.38243122863605,7.475917235753286,88.19362580567076,101.10013979855353,102.12280003786543
7000,79,foreground,1 1000001-1500000,327,120.8072533602508,6.3825889305505825,1.1689010537907052,114.42466442970021,119.63835230646009,118.20040942187086
7000,46,background,1 1-500000,278,157.59168549536457,23.283746768038554,13.15775574665986,134.30793872732602,144.4339297487047,152.52868998467522
7000,46,background,1 500001-1000000,280,178.44528402343053,0.3239318166481553,53.2018007198003,178.12135220678238,125.24348330363023,204.8842184750066
7000,46,foreground,1 1000001-1500000,319,106.60588870013589,32.024556023141486,6.275040873899798,74.5813326769944,100.3308478262361,93.73113112551505
7000,84,background,1 1-500000,278,186.23312775237355,10.403914420596038,4.635137557635289,175.8292133317775,181.59799019473826,183.34873932089317
7000,84,background,1 500001-1000000,290,137.7360207725858,4.01130874334649,13.672749199939517,133.7247120292393,124.06327157264627,142.5667410008823
7000,84,foreground,1 1000001-1500000,355,197.69816747088862,39.646334397491046,25.07455211515048,158.05183307339757,172.62361535573814,190.41227632971834
7000,70,background,1 1-500000,338,203.24908338954447,6.992522520459033,17.547251809721274,196.25656086908543,185.7018315798232,208.5264480341756
7000,70,background,1 500001-1000000,272,136.87880357965832,17.193285045178527,15.746553459040115,119.6855185344798,121.13225012061821,136.15543778658912
7000,70,foreground,1 1000001-1500000,286,273.43350934497425,6.891074230384561,15.846358971763493,266.5424351145897,257.58715037321076,277.9111517156637
7000,48,background,1 1-500000,265,129.28184455908445,29.28322555794489,0.8387809556934371,99.99861900113956,128.443063603391,115.05962225795872
7000,48,background,1 500001-1000000,308,162.6846615653617,13.640710399471118,12.659419822138261,149.04395116589058,150.02524174322343,162.19401627669527
7000,48,foreground,1 1000001-1500000,329,154.25807747849876,21.541705259794526,4.921323990213978,132.71637221870424,149.33675348828478,145.9478868437085
7000,77,background,1 1-500000,350,193.60188135310955,17.453140865766045,36.42219874497641,176.1487404873435,157.17968260813313,203.08641029271473
7000,77,background,1 500001-1000000,330,133.1021295426176,34.06467643791507,5.262459512140367,99.03745310470254,127.83967003047724,118.70102107973025
7000,77,foreground,1 1000001-1500000,325,137.32229382281093,1.5576143655748638,26.00919272281658,135.76467945723607,111.31310109999436,149.5480830014318
7000,83,background,1 1-500000,279,109.52134248553102,15.073893512124641,12.715794086002688,94.44744897340638,96.80554839952833,108.34229277247005
7000,83,background,1 500001-1000000,316,223.41417179553218,8.647494270469906,67.88615228641083,214.76667752506228,155.52801950912135,253.03350080350265
7000,83,foreground,1 1000001-1500000,266,181.88638919916025,5.017951486000811,35.71153530730305,176.86843771315944,146.1748538918572,197.23318110981137
7000,23,background,1 1-500000,260,102.6469608304692,10.288975077958526,1.875757635725904,92.35798575251067,100.7712031947433,98.44035210935289
7000,23,background,1 500001-1000000,344,169.02586701890414,10.765521353673421,7.946981821155532,158.26034566523072,161.0788851977486,167.6165972526452
7000,23,foreground,1 1000001-1500000,363,146.62536758968963,11.849062674856668,13.482566385729342,134.77630491483296,133.1428012039603,147.44211944512597
7000,24,background,1 1-500000,380,359.4124694000784,12.910478271623333,15.377077136604385,346.5019911284551,344.035392263474,360.64576883256893
7000,24,background,1 500001-1000000,269,135.60417693774002,23.091238491585045,7.0244385862988565,112.51293844615498,128.57973835144116,127.57077698509693
7000,24,foreground,1 1000001-1500000,314,175.37925763170733,14.329108460413181,65.95607822668467,161.05014917129415,109.42317940502267,201.19274251484308
7000,12,background,1 1-500000,326,222.18456637276108,9.306529766425001,48.632977404533904,212.87803660633608,173.55158896822718,241.84779019181553
7000,12,background,1 500001-1000000,299,234.4923162681016,28.96536414906609,50.95532922757366,205.5269521190355,183.53698704052795,245.4872988073554
7000,12,foreground,1 1000001-1500000,261,143.2339871887459,16.21128893043067,9.627598748755872,127.02269825831524,133.60638843999004,139.94214209790852
7000,15,background,1 1-500000,285,105.15689785863219,5.542561215441538,2.4872648983193812,99.61433664319065,102.66963296031281,103.62924970007111
7000,15,background,1 500001-1000000,269,143.31856858994,8.358601066913138,16.035215026556443,134.95996752302688,127.28335356338357,147.15687556976167
7000,15,foreground,1 1000001-1500000,292,237.59183822812247,21.306782829565464,97.65779827388678,216.285055398557,139.9340399542357,275.76734595028313
7000,49,background,1 1-500000,245,114.43084681881464,30.608296865091347,9.238484612791467,83.8225499537233,105.19236220602318,103.7459406926647
7000,49,background,1 500001-1000000,336,157.14286186089248,10.362325224110918,17.141715862555884,146.78053663678156,140.0011459983366,160.53255718011496
7000,49,foreground,1 1000001-1500000,250,111.35204616112674,5.537925633739292,3.8389410969455184,105.81412052738744,107.51310506418122,110.50255389272985
7000,82,background,1 1-500000,296,116.04940614665702,0.8999722055305028,27.964609694811315,115.14943394112652,88.0847964518457,129.58172489129743
7000,82,background,1 500001-1000000,299,inf,15.347207618230641,4.020368109742776,inf,inf,inf
7000,82,foreground,1 1000001-1500000,355,194.17472730479403,27.685249775443936,47.556442710013926,166.4894775293501,146.6182845947801,204.11032377207903
7000,76,background,1 1-500000,308,109.19129331928798,12.673137644432245,4.1179012224229155,96.51815567485573,105.07339209686506,104.91367510828331
7000,76,background,1 500001-1000000,353,229.31807777624317,12.359224142531275,87.13513364232972,216.9588536337119,142.18294413391345,266.7060325261424
7000,76,foreground,1 1000001-1500000,326,221.8466195053702,47.19189656407707,52.4591389105417,174.65472294129313,169.3874805948285,224.4802406786025
7000,71,background,1 1-500000,324,105.88089511639282,19.968539520789818,22.138384609043214,85.912355595603,83.7425105073496,106.96581766051952
7000,71,background,1 500001-1000000,242,90.85390050878186,4.279958470046267,6.601507208096791,86.5739420387356,84.25239330068507,92.01467487780712
7000,71,foreground,1 1000001-1500000,319,143.5005946957349,12.412347819417619,11.025360417539105,131.08824687631727,132.47523427819579,142.80710099479563
7000,85,background,1 1-500000,258,136.41419319005922,9.681159980083748,6.850460429130521,126.73303320997547,129.5637327609287,134.9988434145826
7000,85,background,1 500001-1000000,328,198.9677541283031,16.736032833227455,1.2853781771534614,182.23172129507566,197.68237595114965,191.24242680026612
7000,85,foreground,1 1000001-1500000,271,107.78477472691611,13.547557572944015,11.883102084396683,94.2372171539721,95.90167264251943,106.95254698264245
7000,78,background,1 1-500000,246,98.78137793678934,1.1601989143055107,14.8973562378535,97.62117902248383,83.88402169893584,105.64995659856334
7000,78,background,1 500001-1000000,309,185.9638451894225,16.49797151291068,37.747672877451805,169.46587367651182,148.2161723119707,196.58869587169306
7000,78,foreground,1 1000001-1500000,306,422.4125874429328,154.06355233905447,54.89982528679707,268.34903510387835,367.51276215613575,372.8307239168041
7000,47,background,1 1-500000,340,93.82472150785907,4.2271047548570095,3.3126318996376085,89.59761675300206,90.51208960822146,93.36748508024937
7000,47,background,1 500001-1000000,343,207.69681352074258,46.22224349570388,6.904279610139383,161.4745700250387,200.7925339106032,188.03783157796033
7000,47,foreground,1 1000001-1500000,350,196.17487532972245,8.82631368815828,48.428034956890315,187.34856164156417,147.74684037283214,215.97573596408847
7000,40,background,1 1-500000,267,167.7243264836834,17.3826882049334,21.3198527757512,150.34163827875,146.4044737079322,169.6929087690923
7000,40,background,1 500001-1000000,330,224.70852302172807,33.39207942890812,15.736052523184071,191.31644359281995,208.972470498544,215.88050956886605
7000,40,foreground,1 1000001-1500000,305,286.4797130401171,13.39058644655006,74.53085968188043,273.089126593567,211.94885335823665,317.04984965778226
7000,14,background,1 1-500000,278,106.91398284096454,15.930025600045838,4.341980220720416,90.9839572409187,102.57200262024412,101.11996015130183
7000,14,background,1 500001-1000000,347,161.12544994233986,7.970483561764013,4.577296878455627,153.15496638057584,156.54815306388423,159.42885660068566
7000,14,foreground,1 1000001-1500000,299,151.5005241712579,9.272952173472959,5.936766138526082,142.22757199778493,145.5637580327318,149.83243115378446
7000,13,background,1 1-500000,330,142.70038920897696,13.410914457492026,8.872295256633606,129.28947475148493,133.82809395234335,140.43107960854775
7000,13,background,1 500001-1000000,313,310.65716717621945,133.03014354484094,128.08901754317367,177.6270236313785,182.56814963304578,308.1866041753858
7000,13,foreground,1 1000001-1500000,306,inf,11.486854407962255,85.19412638795666,inf,inf,inf
7000,25,background,1 1-500000,274,93.77309664346785,9.791367541220325,2.0604683886242583,83.98172910224753,91.7126282548436,89.90764706716982
7000,25,background,1 500001-1000000,291,191.40433617945268,30.77098036387838,19.602230249215154,160.6333558155743,171.80210593023753,185.81996112212107
7000,25,foreground,1 1000001-1500000,295,126.68348797589465,3.560462837640671,7.297775075782397,123.12302513825398,119.38571290011225,128.5521440949655
7000,22,background,1 1-500000,331,320.9335312215435,2.4446690463262257,124.10890518806195,318.48886217521726,196.82462603348154,381.76564929241135
7000,22,background,1 500001-1000000,327,139.62569395098535,7.535833150346207,1.8445330325280338,132.08986080063914,137.78116091845732,136.78004389207626
7000,22,foreground,1 1000001-1500000,265,329.34852735190066,6.508503638043749,20.1992405995436,322.8400237138569,309.14928675235706,336.1938958326506
7000,100,background,1 1-500000,244,71.65878281793107,2.6748801381824023,1.0398743618320623,68.98390267974867,70.618908456099,70.8412799297559
7000,100,background,1 500001-1000000,273,107.44449439730329,30.240987992184955,4.393441557671508,77.20350640511833,103.05105283963178,94.52072118004656
7000,100,foreground,1 1000001-1500000,276,180.07286385213524,12.17337198547466,8.861571881480813,167.89949186666058,171.21129197065443,178.41696380013832
7000,4,background,1 1-500000,310,310.9180819811286,41.300932820736534,27.039229890199522,269.61714916039205,283.87885209092906,303.7872305158601
7000,4,background,1 500001-1000000,326,155.16151498197814,0.8587549984752059,13.139355746124465,154.30275998350294,142.02215923585368,161.30181535580277
7000,4,foreground,1 1000001-1500000,322,135.03286407069982,9.883081607663371,20.548640753357176,125.14978246303644,114.48422331734264,140.36564364354672
7000,3,background,1 1-500000,272,160.17106646167872,2.414852446488567,8.905402904148218,157.75621401519015,151.2656635575305,163.41634169050855
7000,3,background,1 500001-1000000,349,301.3630558398272,14.854428773688142,19.327813508123654,286.50862706613907,282.03524233170356,303.59974820704497
7000,3,foreground,1 1000001-1500000,272,119.46439320262539,7.475874293138986,2.0923744345345767,111.9885189094864,117.37201876809081,116.77264327332318
7000,2,background,1 1-500000,307,193.40838914064784,2.3206064701660125,24.6911774225739,191.08778267048183,168.71721171807394,204.59367461685179
7000,2,background,1 500001-1000000,302,166.33167566548263,11.26627767333548,19.482226127474405,155.06539799214715,146.84944953800823,170.4396498925521
7000,2,foreground,1 1000001-1500000,317,114.753222575888,6.259063620854931,5.382706980765761,108.49415895503307,109.37051559512224,114.31504425584342
7000,5,background,1 1-500000,316,183.79979572618618,27.646645460451282,46.087489893494876,156.1531502657349,137.7123058326913,193.02021794270797
7000,5,background,1 500001-1000000,282,176.12404130065897,4.722982636368442,34.47512810655553,171.40105866429053,141.64891319410344,191.00011403575252
7000,5,foreground,1 1000001-1500000,338,287.1582556402068,49.582468327497736,24.56414353063724,237.57578731270905,262.59411210956955,274.64909324177654
